"North Carolina Wilmington","James Madison"
"Duquesne","Massachusetts"
"Buffalo","Miami (Ohio)"
"Wagner College","MD Baltimore County"
"Tennessee Chattanooga","NC Greensboro"
"Morehead State","Tennessee Martin"
"Georgia St.","Troy State"
"Liberty","Winthrop"
"Campbell","Mercer"
"Columbia","Cornell"
"Arkansas State","Florida International"
"William & Mary","Richmond"
"Auburn","South Carolina"
"Jacksonville FL","Central Florida"
"Albany NY","Dartmouth College"
"Virginia Military","Davidson College"
"Citadel","Georgia Southern"
"Loyola MD","Marist College"
"Coppin St.","MD Eastern Shore"
"Sacred Heart","Mount St. Mary's"
"Radford","North Carolina Asheville"
"Virginia Commonwealth","Old Dominion"
"Elon College","Coastal Carolina"
"Houston","Memphis"
"Arkansas Little Rock","Middle Tennessee State"
"New Mexico","Stanford"
"Rice","Texas Christian"
"Alabama Birmingham","Tulane"
"Butler University","Wisconsin Milwaukee"
"Texas Southern","Arkansas Pine Bluff"
"Nicholls State","Lamar"
"Valparaiso","Missouri Kansas City"
"Eastern Kentucky","Murray State"
"Delaware","Towson State"
"Northern Iowa","Drake"
"Evansville","Illinois State"
"Michigan","Iowa"
"Indiana State","Southern Illinois"
"North Texas","Louisiana Lafayette"
"Creighton","Wichita State"
"Louisiana Tech","Centenary"
"Southeast Missouri State","Eastern Illinois"
"Alcorn State","Alabama A&M"
"Southern University","Alabama State"
"Jackson State","Grambling"
"Stephen F Austin","McNeese State"
"Prairie View","Mississippi Valley State"
"Tennessee Tech","Tennessee State"
"Brigham Young","Colorado State"
"New Orleans","Denver"
"Tulsa","Texas El Paso"
"Boise State","Utah State"
"Montana State Bozeman","Idaho State"
"Indiana Purdue","Southern Utah"
"Loyola Marymount","Pepperdine"
"Gonzaga","Portland"
"Saint Mary's CA","San Diego"
"Air Force","San Diego State"
"California Irvine","Cal State Fullerton"
"California Santa Barbara","Idaho"
"Fresno State","Nevada Reno"
"Washington","Oregon State"
"Eastern Washington","Cal State Northridge"
"Montana","Weber State College"
"San Francisco","Santa Clara"
"California Poly State","Cal State Long Beach"
"St. Gregory's","Oklahoma State"
"Canisius College","Siena College"
"New Hampshire","Drexel"
"West Virginia","Notre Dame"
"LSU","Georgia"
"Maine","Hofstra"
"Ohio State","Michigan State"
"Clemson","Wake Forest"
"Rhode Island","St. Bonaventure"
"Bradley","Southwest Missouri State"
"Maryland","North Carolina State"
"Syracuse","Seton Hall"
"La Salle University","Dayton"
"New Mexico State","South Alabama"
"FDU Madison","Central Connecticut State"
"Louisville","Southern Mississippi"
"Troy State","Stetson"
"Miami (Florida)","Saint John's NY"
"Elon College","Charleston Southern"
"Hartford","Boston University"
"Samford","Campbell"
"Citadel","College of Charleston"
"East Carolina","George Mason"
"Robert Morris College","Long Island"
"Western Michigan","Miami (Ohio)"
"Wofford College","NC Greensboro"
"Georgia Southern","Western Carolina"
"Saint Francis PA","Saint Francis (NY)"
"Texas A&M Corpus Chris","Winthrop"
"Vermont","Northeastern"
"Southeast Missouri State","Morris Brown College"
"Fairfield","Manhattan"
"Coppin St.","Howard University"
"Hampton","South Carolina State"
"Sacred Heart","MD Baltimore County"
"Wagner College","Mount St. Mary's"
"Morgan State","MD Eastern Shore"
"North Carolina Wilmington","Virginia Commonwealth"
"Southwest Texas State","Northwestern Louisiana"
"Norfolk State College","North Carolina A&T"
"Mercer","Jacksonville FL"
"American University","Bucknell University"
"Albany NY","Columbia"
"Marist College","Iona College"
"Florida A&M","Delaware State"
"High Point","Coastal Carolina"
"Prairie View","Arkansas Pine Bluff"
"Southeast Louisiana","Lamar"
"Nicholls State","Sam Houston State"
"Texas San Antonio","Louisiana Monroe"
"Furman","Tennessee Chattanooga"
"Belmont","Centenary"
"Butler University","Wisconsin Green Bay"
"Southern University","Alabama A&M"
"Texas Southern","Mississippi Valley State"
"Alcorn State","Alabama State"
"Brigham Young","Wyoming"
"Utah","Colorado State"
"Kansas","Colorado"
"Southern Methodist","Texas El Paso"
"Texas Arlington","Stephen F Austin"
"Pacific","Idaho"
"New Mexico","UNLV"
"Jacksonville State","Georgia St."
"Purdue","Indiana"
"Northern Illinois","Ohio University"
"Penn State","Yale"
"Drake","Indiana State"
"Temple","Fordham"
"Syracuse","Notre Dame"
"Pittsburgh","Providence"
"Florida Atlantic","Central Florida"
"Appalachian State","Davidson College"
"North Carolina Asheville","Liberty"
"Austin Peay","Murray State"
"Kentucky","Alabama"
"George Washington","Duquesne"
"Cal State Long Beach","California Riverside"
"Richmond","American University"
"Marshall","Ball State"
"Georgia Tech","Clemson"
"Kent State","Eastern Michigan"
"Akron","Miami (Ohio)"
"Virginia","North Carolina"
"West Virginia","Rutgers"
"Rhode Island","Saint Joseph's PA"
"Pikeville","Tennessee Chattanooga"
"Central Michigan","Toledo"
"Buffalo","Western Michigan"
"James Madison","William & Mary"
"Lehigh","Pennsylvania"
"Winthrop","Radford"
"Brown University","SUNY Stony Brook"
"East Tennessee State","Virginia Military"
"Navy","Army"
"Dartmouth College","Albany NY"
"Quinnipiac","Sacred Heart"
"Bucknell University","Colgate"
"Florida","Auburn"
"UNC Charlotte","Alabama Birmingham"
"Iowa","Minnesota"
"LSU","Mississippi State"
"Michigan State","Northwestern"
"Texas A&M","Oklahoma State"
"Houston","Southern Mississippi"
"Memphis","Tulane"
"Georgia","Vanderbilt"
"Holy Cross College","Lafayette College"
"Grambling","Texas Christian"
"Florida International","Arkansas Little Rock"
"Southern Illinois","Bradley"
"Louisville","Cincinnati"
"Southwest Missouri State","Illinois State"
"Missouri","Nebraska"
"Wichita State","Northern Iowa"
"Marquette","St. Louis"
"New Mexico State","North Texas"
"Delta State","Mississippi Valley State"
"Creighton","Evansville"
"Villanova","Connecticut"
"Wake Forest","Duke"
"Texas","Oklahoma"
"Ohio State","Wisconsin"
"Texas Pan American","Air Force"
"Cal State Sacramento","Eastern Washington"
"Arizona State","Arizona"
"Youngstown State","Western Illinois"
"North Carolina State","Florida State"
"Towson State","Maine"
"California","Washington State"
"Illinois Chicago","Butler University"
"Massachusetts","La Salle University"
"Illinois","Michigan"
"Loyola (Chicago)","Wright St."
"Valparaiso","Chicago St."
"Delaware","New Hampshire"
"Manhattan","Siena College"
"Monmouth NJ","Saint Francis (NY)"
"Wisconsin Green Bay","Cleveland St."
"Wisconsin Milwaukee","Detroit"
"UNLV","Georgetown University"
"Niagara","Saint Peter's"
"Eastern Illinois","Morehead State"
"Dayton","St. Bonaventure"
"Rider","Marist College"
"Loyola MD","Iona College"
"Oakland MI","Indiana Purdue"
"Old Dominion","Norfolk State College"
"Baylor University","Iowa State"
"Middle Tennessee State","Louisiana Tech"
"South Alabama","New Orleans"
"Arkansas State","Western Kentucky"
"Hawaii","Rice"
"Northwestern Louisiana","Nicholls State"
"San Jose State","Tulsa"
"Murray State","Tennessee Tech"
"California Irvine","California Santa Barbara"
"McNeese State","Southeast Louisiana"
"Tennessee State","Tennessee Martin"
"Nevada Reno","Southern Methodist"
"Louisiana Lafayette","Denver"
"DePaul","South Florida"
"Cal State Northridge","Montana State Bozeman"
"Northern Arizona","Montana"
"Idaho State","Weber State College"
"Idaho","Boise State"
"Missouri Kansas City","Southern Utah"
"Cal State Fullerton","California Poly State"
"Texas El Paso","Fresno State"
"Santa Clara","Gonzaga"
"Utah State","Pacific"
"San Diego","Portland"
"Oregon State","UCLA"
"Oregon","Southern California"
"Stanford","Washington"
"Northeastern","Hofstra"
"Boston University","Drexel"
"Pepperdine","San Francisco"
"Loyola Marymount","Saint Mary's CA"
"Cal State Sacramento","Portland State"
"Florida A&M","Norfolk State College"
"La Salle University","Rhode Island"
"Tennessee","Georgia"
"Richmond","Old Dominion"
"Massachusetts","Temple"
"Wake Forest","Cincinnati"
"Army","Lafayette College"
"Troy State","Campbell"
"Sam Houston State","Texas Arlington"
"Virginia Commonwealth","East Carolina"
"Southeast Missouri State","Morehead State"
"Charleston Southern","Coastal Carolina"
"Memphis","Alabama Birmingham"
"Duke","Maryland"
"Bradley","Evansville"
"Colorado State","New Mexico"
"San Diego State","UNLV"
"Idaho State","Portland State"
"Notre Dame","Georgetown University"
"Florida State","Georgia Tech"
"Sacred Heart","Wagner College"
"Canisius College","Loyola MD"
"Saint John's NY","Virginia Tech"
"Texas","Arizona"
"South Florida","Houston"
"Mississippi","Mississippi State"
"Long Island","Central Connecticut State"
"Tennessee Chattanooga","Citadel"
"East Tennessee State","Appalachian State"
"Ball State","Miami (Ohio)"
"Marshall","Central Michigan"
"Indiana","Iowa"
"Texas Tech","Missouri"
"Nebraska","Oklahoma"
"Bowling Green State","Kent State"
"Niagara","Rider"
"Saint Francis (NY)","Quinnipiac"
"Northern Illinois","Western Michigan"
"Mercer","Georgia St."
"Bethune-Cookman College","Hampton"
"Tulane","Marquette"
"Vermont","Hartford"
"Wyoming","Air Force"
"Eastern Michigan","Akron"
"South Carolina","Florida"
"DePaul","Louisville"
"Colgate","Navy"
"Louisiana Monroe","Northwestern Louisiana"
"Lamar","Stephen F Austin"
"Michigan State","Ohio State"
"Loyola (Chicago)","Butler University"
"Howard University","South Carolina State"
"North Carolina Asheville","Winthrop"
"Boston College","Villanova"
"Virginia","Clemson"
"Oklahoma State","Colorado"
"Southern Methodist","Texas Christian"
"Kansas State","Kansas"
"Xavier (OH)","Duquesne"
"Wisconsin Green Bay","Detroit"
"American University","George Mason"
"Arkansas","LSU"
"Chicago St.","Western Illinois"
"California","Washington"
"New Mexico State","Denver"
"Stanford","Washington State"
"Southwest Missouri State","Northern Iowa"
"Ohio University","Buffalo"
"William & Mary","North Carolina Wilmington"
"Rutgers","Syracuse"
"Seton Hall","West Virginia"
"High Point","Elon College"
"Monmouth NJ","FDU Madison"
"Morgan State","James Madison"
"MD Baltimore County","Saint Francis PA"
"Virginia Military","Western Carolina"
"Wisconsin Milwaukee","Cleveland St."
"Samford","Jacksonville State"
"Central Florida","Stetson"
"Cornell","Columbia"
"Fordham","Dayton"
"Western Kentucky","Florida International"
"St. Bonaventure","George Washington"
"Vanderbilt","Kentucky"
"Southern Mississippi","UNC Charlotte"
"SUNY Stony Brook","Albany NY"
"Delaware State","Coppin St."
"NC Greensboro","Davidson College"
"Wofford College","Furman"
"College of Charleston","Georgia Southern"
"Mount St. Mary's","Robert Morris College"
"MD Eastern Shore","North Carolina A&T"
"Florida Atlantic","Jacksonville FL"
"Bucknell University","Lehigh"
"Radford","Liberty"
"Delaware","Maine"
"Indiana Purdue","Youngstown State"
"Auburn","Alabama"
"Southwest Texas State","Texas San Antonio"
"Eastern Illinois","Eastern Kentucky"
"Illinois Chicago","Wright St."
"Michigan","Northwestern"
"Minnesota","Purdue"
"Pennsylvania","Saint Joseph's PA"
"Penn State","Wisconsin"
"Oregon","UCLA"
"Middle Tennessee State","New Orleans"
"Arkansas Little Rock","Louisiana Tech"
"Illinois State","Creighton"
"Drake","Southern Illinois"
"South Alabama","Louisiana Lafayette"
"Indiana State","Wichita State"
"Texas A&M Corpus Chris","Centenary"
"Missouri Kansas City","Oral Roberts"
"Southern University","Alcorn State"
"Tennessee State","Austin Peay"
"Arkansas Pine Bluff","Grambling"
"Mississippi Valley State","Jackson State"
"McNeese State","Nicholls State"
"Alabama State","Prairie View"
"Tennessee Martin","Tennessee Tech"
"Alabama A&M","Texas Southern"
"San Jose State","Rice"
"Oakland MI","Valparaiso"
"Northern Arizona","Montana State Bozeman"
"Idaho","Utah State"
"Cal State Northridge","Montana"
"California Irvine","California Poly State"
"San Diego","Gonzaga"
"Cal State Long Beach","Pacific"
"Loyola Marymount","San Francisco"
"Cal State Fullerton","California Santa Barbara"
"Oregon State","Southern California"
"Texas El Paso","Nevada Reno"
"Weber State College","Eastern Washington"
"Pepperdine","Saint Mary's CA"
"Santa Clara","Portland"
"Southern Utah","California Riverside"
"Providence","Miami (Florida)"
"Northeastern","Drexel"
"Boston University","Hofstra"
"Towson State","New Hampshire"
"North Carolina","North Carolina State"
"Fairfield","Siena College"
"Hawaii","Tulsa"
"Manhattan","Marist College"
"Iowa State","Texas A&M"
"Citadel","Appalachian State"
"South Carolina State","MD Eastern Shore"
"Western Illinois","Valparaiso"
"Troy State","Georgia St."
"Mercer","Campbell"
"Hartford","Harvard"
"East Tennessee State","NC Greensboro"
"Mount St. Mary's","Saint Francis PA"
"Cornell","SUNY Stony Brook"
"Georgia Southern","Wofford College"
"Dartmouth College","Vermont"
"Georgetown University","Syracuse"
"Long Island","Quinnipiac"
"Sacred Heart","Monmouth NJ"
"Wagner College","FDU Madison"
"George Mason","Detroit"
"Florida Atlantic","Stetson"
"Saint Francis (NY)","Central Connecticut State"
"MD Baltimore County","Robert Morris College"
"College of New Jersey","Princeton"
"Canisius College","Saint Peter's"
"Birmingham Southern","Charleston Southern"
"Southeast Missouri State","Eastern Kentucky"
"Western Carolina","Furman"
"Central Florida","Jacksonville FL"
"Morgan State","Delaware State"
"College of Charleston","Coastal Carolina"
"Fisk","Belmont"
"St. Mary's (MD)","Tennessee Martin"
"Tulane","Cincinnati"
"Hampton","Florida A&M"
"North Carolina A&T","Howard University"
"Northwestern Louisiana","Southeast Louisiana"
"Toledo","Marshall"
"Norfolk State College","Bethune-Cookman College"
"Middle Tennessee State","Arkansas Little Rock"
"Illinois State","Wichita State"
"Mississippi Valley State","Grambling"
"Alabama A&M","Prairie View"
"Alabama State","Texas Southern"
"Lamar","Texas Arlington"
"Arkansas Pine Bluff","Jackson State"
"Stephen F Austin","Sam Houston State"
"Colorado State","Air Force"
"Wyoming","New Mexico"
"Kansas","Missouri"
"Texas Pan American","Washington State"
"Utah","Brigham Young"
"Kent State","Ball State"
"Michigan State","Michigan"
"Connecticut","Saint John's NY"
"Northeastern","Brown University"
"Manhattan","Fairfield"
"Davidson College","Virginia Military"
"Massachusetts","Rhode Island"
"East Carolina","Old Dominion"
"Southern Mississippi","Marquette"
"Murray State","Tennessee State"
"Covenant","Tennessee Tech"
"Morris Brown College","Southern Methodist"
"Tennessee","Florida"
"Nebraska","Kansas State"
"Texas A&M","Texas"
"Butler University","Wisconsin"
"Dayton","Xavier (OH)"
"Elon College","Radford"
"Clemson","Florida State"
"Virginia Commonwealth","James Madison"
"Coastal Carolina","North Carolina Asheville"
"North Carolina State","Wake Forest"
"Hampton","Central Florida"
"Illinois","Penn State"
"MD Eastern Shore","Howard University"
"Western Michigan","Bowling Green State"
"Fordham","La Salle University"
"American University","William & Mary"
"Texas Pan American","Wright St."
"Liberty","High Point"
"Army","Holy Cross College"
"Ohio University","Toledo"
"West Virginia","Pittsburgh"
"Akron","Central Michigan"
"Miami (Ohio)","Eastern Michigan"
"Southwest Missouri State","Indiana State"
"Virginia Tech","Boston College"
"Iona College","Marist College"
"Navy","Lehigh"
"Kentucky","Georgia"
"Villanova","Providence"
"North Carolina Wilmington","Richmond"
"Louisville","South Florida"
"Lafayette College","Colgate"
"New Orleans","Arkansas State"
"Mississippi State","Auburn"
"Houston","Alabama Birmingham"
"Oklahoma","Baylor University"
"South Carolina","LSU"
"Arkansas","Mississippi"
"Buffalo","Northwestern"
"Indiana","Ohio State"
"Texas A&M Corpus Chris","Prairie View"
"Alabama","Vanderbilt"
"Northern Iowa","Bradley"
"Southern Illinois","Creighton"
"Evansville","Drake"
"Minnesota","Iowa"
"DePaul","St. Louis"
"Iowa State","Colorado"
"Maryland","Virginia"
"Utah State","California Irvine"
"Pacific","California Poly State"
"Santa Clara","San Diego"
"Saint Mary's CA","San Francisco"
"Boise State","Cal State Fullerton"
"Cal State Sacramento","Cal State Northridge"
"Cleveland St.","Illinois Chicago"
"St. Bonaventure","Saint Joseph's PA"
"Tulsa","Texas Christian"
"Centenary","Belmont"
"Seton Hall","Miami (Florida)"
"Maine","Hartford"
"Campbell","Jacksonville State"
"Stetson","Mercer"
"FDU Madison","Saint Francis (NY)"
"Jacksonville FL","Troy State"
"Saint Francis PA","Wagner College"
"New Hampshire","Vermont"
"Hofstra","Towson State"
"Monmouth NJ","Long Island"
"Louisiana Tech","Florida International"
"Winthrop","Charleston Southern"
"Tennessee Tech","Morehead State"
"North Carolina A&T","South Carolina State"
"Robert Morris College","Sacred Heart"
"Siena College","Rider"
"Drexel","Delaware"
"Temple","Duquesne"
"Missouri Kansas City","Indiana Purdue"
"Southern Utah","Western Illinois"
"Youngstown State","Chicago St."
"Austin Peay","Southeast Missouri State"
"Western Kentucky","Middle Tennessee State"
"Georgia St.","Samford"
"Detroit","Loyola (Chicago)"
"Denver","South Alabama"
"Tennessee State","Eastern Illinois"
"Arkansas Little Rock","North Texas"
"Tennessee Martin","Alabama A&M"
"California Santa Barbara","Cal State Long Beach"
"Oral Roberts","Valparaiso"
"Air Force","Brigham Young"
"Cincinnati","UNC Charlotte"
"North Carolina","Duke"
"Louisiana Lafayette","New Mexico State"
"Idaho State","Northern Arizona"
"Rice","Texas El Paso"
"Arizona State","Oregon State"
"Montana State Bozeman","Eastern Washington"
"Weber State College","Cal State Northridge"
"Montana","Portland State"
"UCLA","California"
"Nevada Reno","San Jose State"
"Southern California","Stanford"
"Arizona","Oregon"
"Fresno State","Hawaii"
"Fairfield","Canisius College"
"Marquette","Memphis"
"Niagara","Manhattan"
"Yale","Pennsylvania"
"Dartmouth College","Columbia"
"Harvard","Cornell"
"Brown University","Princeton"
"Quinnipiac","Mount St. Mary's"
"Gonzaga","Pepperdine"
"Utah State","Cal State Fullerton"
"Portland","Loyola Marymount"
"Army","Albany NY"
"Bowling Green State","Miami (Ohio)"
"Saint Francis PA","Sacred Heart"
"Central Michigan","Northern Illinois"
"St. Bonaventure","La Salle University"
"Indiana","Penn State"
"George Washington","Xavier (OH)"
"South Florida","Tulane"
"Mississippi Valley State","Alabama A&M"
"Prairie View","Texas Southern"
"California Poly State","Idaho"
"West Virginia","Georgetown University"
"Fordham","Massachusetts"
"Southern Utah","Chicago St."
"Wisconsin","Michigan"
"Eastern Michigan","Ball State"
"Texas","Kansas"
"Syracuse","North Carolina State"
"Marshall","Ohio University"
"Northeastern","Boston University"
"Centenary","Lipscomb"
"Tennessee Chattanooga","Virginia Military"
"Maine","Vermont"
"Wofford College","Citadel"
"Kentucky","South Carolina"
"Mississippi State","Arkansas"
"Oklahoma","Texas A&M"
"Mississippi","Auburn"
"St. Louis","Louisville"
"New Hampshire","Hartford"
"Campbell","Samford"
"Elon College","Winthrop"
"SUNY Maritime","SUNY Stony Brook"
"Central Connecticut State","MD Baltimore County"
"Appalachian State","Georgia Southern"
"Dayton","Duquesne"
"Wright St.","Butler University"
"Colorado","Nebraska"
"Weber State College","Northern Arizona"
"Northwestern","Illinois"
"Kent State","Toledo"
"DePaul","Cincinnati"
"UNLV","Colorado State"
"Detroit","Illinois Chicago"
"Western Carolina","East Tennessee State"
"UCLA","Stanford"
"Navy","Bucknell University"
"Holy Cross College","Colgate"
"Texas Tech","Baylor University"
"Delaware State","South Carolina State"
"North Carolina Asheville","High Point"
"Norfolk State College","Howard University"
"Radford","Charleston Southern"
"NC Greensboro","College of Charleston"
"Alabama Birmingham","Southern Mississippi"
"George Mason","East Carolina"
"Kansas State","Iowa State"
"Cleveland St.","Loyola (Chicago)"
"Georgia Tech","North Carolina"
"James Madison","North Carolina Wilmington"
"Florida","Georgia"
"Oakland MI","Western Illinois"
"New Mexico","Brigham Young"
"Washington State","Washington"
"San Diego State","Wyoming"
"Buffalo","Akron"
"Brown University","Pennsylvania"
"Richmond","William & Mary"
"Georgia St.","Jacksonville State"
"Jacksonville FL","Mercer"
"Stetson","Troy State"
"Robert Morris College","Wagner College"
"Texas A&M Corpus Chris","Texas Pan American"
"Murray State","Tennessee Martin"
"Lafayette College","Lehigh"
"Central Florida","Florida Atlantic"
"Harvard","Columbia"
"Notre Dame","Pittsburgh"
"Vanderbilt","Tennessee"
"Bethune-Cookman College","Coppin St."
"Tennessee Tech","Eastern Kentucky"
"Furman","Davidson College"
"Hampton","MD Eastern Shore"
"American University","Virginia Commonwealth"
"Yale","Princeton"
"Middle Tennessee State","Florida International"
"Dartmouth College","Cornell"
"Liberty","Coastal Carolina"
"Oral Roberts","Indiana Purdue"
"LSU","Alabama"
"Drexel","Towson State"
"McNeese State","Texas San Antonio"
"Texas Arlington","Southeast Louisiana"
"Northwestern Louisiana","Sam Houston State"
"Loyola MD","Rider"
"Louisiana Monroe","Lamar"
"Wisconsin Green Bay","Wisconsin Milwaukee"
"North Texas","Western Kentucky"
"Wake Forest","Virginia"
"Saint John's NY","Providence"
"Southern California","California"
"Virginia Tech","Connecticut"
"Ohio State","Minnesota"
"Portland","Pepperdine"
"New Mexico State","New Orleans"
"Bradley","Drake"
"Wichita State","Southwest Missouri State"
"Northern Iowa","Illinois State"
"Louisiana Tech","South Alabama"
"Arkansas State","Louisiana Lafayette"
"Austin Peay","Eastern Illinois"
"Jackson State","Alcorn State"
"Grambling","Southern University"
"Tennessee State","Southeast Missouri State"
"Stephen F Austin","Nicholls State"
"Southern Illinois","Evansville"
"Tulsa","Southern Methodist"
"Missouri Kansas City","Valparaiso"
"Texas Christian","Texas El Paso"
"Arkansas Pine Bluff","Alabama State"
"Air Force","Utah"
"California Santa Barbara","Pacific"
"Fresno State","San Jose State"
"Gonzaga","Loyola Marymount"
"Arizona","Oregon State"
"Montana","Eastern Washington"
"Montana State Bozeman","Portland State"
"Idaho State","Cal State Sacramento"
"San Diego","Santa Clara"
"San Francisco","Saint Mary's CA"
"Nevada Reno","Hawaii"
"California Irvine","Cal State Long Beach"
"Florida A&M","Morgan State"
"Fairfield","Marist College"
"Rutgers","Seton Hall"
"Saint Peter's","Iona College"
"Hofstra","Delaware"
"Florida State","Duke"
"Clemson","Maryland"
"Purdue","Michigan State"
"Villanova","Boston College"
"Rhode Island","Temple"
"Creighton","Indiana State"
"Colorado College","Denver"
"Arizona State","Oregon"
"Siena College","Manhattan"
"Saint Francis (NY)","Monmouth NJ"
"UNC Charlotte","Houston"
"Bethune-Cookman College","Morgan State"
"Liberty","Charleston Southern"
"Morehead State","Eastern Kentucky"
"Tennessee Chattanooga","Furman"
"James Madison","East Carolina"
"George Mason","North Carolina Wilmington"
"Saint John's NY","Notre Dame"
"Virginia Military","NC Greensboro"
"Davidson College","Wofford College"
"Appalachian State","Western Carolina"
"Loyola MD","SUNY Stony Brook"
"Concordia IL","Oakland MI"
"Texas A&M Corpus Chris","Cleveland St."
"Georgia Southern","Citadel"
"Georgetown University","Pittsburgh"
"Norfolk State College","MD Eastern Shore"
"Delaware State","North Carolina A&T"
"Central Connecticut State","Mount St. Mary's"
"Quinnipiac","MD Baltimore County"
"Florida A&M","Coppin St."
"Navy","Richmond"
"Radford","Coastal Carolina"
"Missouri","Oklahoma State"
"Texas Arlington","Nicholls State"
"Stephen F Austin","Southeast Louisiana"
"McNeese State","Southwest Texas State"
"Louisiana Monroe","Sam Houston State"
"Northwestern Louisiana","Lamar"
"Indiana Southeast","Belmont"
"Hampton","Howard University"
"Arkansas Pine Bluff","Alabama A&M"
"Grambling","Alcorn State"
"Jackson State","Southern University"
"Southern Methodist","Rice"
"San Diego State","Colorado State"
"New Mexico","Utah"
"Mississippi Valley State","Alabama State"
"Iowa State","Kansas"
"Akron","Northern Illinois"
"UNLV","Wyoming"
"Murray State","Austin Peay"
"Virginia Tech","Miami (Florida)"
"Florida","Kentucky"
"Baylor University","Texas A&M"
"Buffalo","Canisius College"
"Maryland","Georgia Tech"
"Michigan State","Illinois"
"Rhode Island","La Salle University"
"Pennsylvania","Villanova"
"Providence","Connecticut"
"College of Charleston","East Tennessee State"
"Massachusetts","Dayton"
"Evansville","Wichita State"
"Texas Southern","Prairie View"
"Tennessee Martin","Tennessee State"
"Southeast Missouri State","Tennessee Tech"
"Bradley","Illinois State"
"North Carolina","Wake Forest"
"Minnesota","Northwestern"
"Oklahoma State","Nebraska"
"Memphis","South Florida"
"Drake","Creighton"
"Southwest Missouri State","Southern Illinois"
"Texas","Colorado"
"Tennessee","Arkansas"
"Old Dominion","American University"
"Ball State","Central Michigan"
"Lehigh","Holy Cross College"
"Miami (Ohio)","Kent State"
"Elon College","North Carolina Asheville"
"Virginia","North Carolina State"
"Bowling Green State","Ohio University"
"Albany NY","SUNY Stony Brook"
"High Point","Winthrop"
"Toledo","Akron"
"Duquesne","St. Bonaventure"
"Syracuse","Boston College"
"Lafayette College","Bucknell University"
"Army","Colgate"
"Houston","DePaul"
"Western Michigan","Eastern Michigan"
"LSU","Mississippi"
"Alabama","Mississippi State"
"Kansas State","Missouri"
"Texas Tech","Oklahoma"
"Michigan","Penn State"
"Georgia","South Carolina"
"Xavier (OH)","Saint Joseph's PA"
"Southern Mississippi","Tulane"
"Belmont","Vanderbilt"
"Purdue","Wisconsin"
"New Orleans","Arkansas Little Rock"
"Ohio State","Iowa"
"Marshall","Northern Illinois"
"Indiana State","Northern Iowa"
"Lipscomb","Centenary"
"Duke","Clemson"
"Florida International","New Mexico State"
"Montana State Bozeman","Cal State Sacramento"
"Texas El Paso","Southern Methodist"
"Delaware","Northeastern"
"Mount St. Mary's","Saint Francis (NY)"
"Louisiana Lafayette","Louisiana Tech"
"California","Oregon State"
"Pittsburgh","West Virginia"
"Towson State","Boston University"
"Iona College","Canisius College"
"Monmouth NJ","Saint Francis PA"
"Oral Roberts","Youngstown State"
"Wagner College","Quinnipiac"
"Mercer","Florida Atlantic"
"MD Baltimore County","Long Island"
"Marist College","Niagara"
"Wright St.","Cleveland St."
"Jacksonville State","Stetson"
"William & Mary","Virginia Commonwealth"
"Sacred Heart","Central Connecticut State"
"Troy State","Central Florida"
"Samford","Jacksonville FL"
"Siena College","Loyola MD"
"FDU Madison","Robert Morris College"
"Chicago St.","Indiana Purdue"
"Denver","Arkansas State"
"Reinhardt","Tennessee Tech"
"George Washington","Temple"
"Loyola (Chicago)","Wisconsin Milwaukee"
"Western Illinois","Missouri Kansas City"
"Wisconsin Green Bay","Illinois Chicago"
"Arkansas Little Rock","Arkansas Pine Bluff"
"Washington","Arizona"
"Cal State Long Beach","California Poly State"
"South Alabama","North Texas"
"Morris Brown College","Alabama A&M"
"Morehead State","Austin Peay"
"Southeast Missouri State","Murray State"
"Eastern Illinois","Tennessee Martin"
"Eastern Kentucky","Tennessee State"
"Butler University","Detroit"
"Rice","Tulsa"
"Southern Utah","Valparaiso"
"Lamar","Sam Houston State"
"Washington State","Arizona State"
"Marquette","Louisville"
"California Irvine","Utah State"
"Eastern Washington","Weber State College"
"Cal State Northridge","Idaho State"
"Cal State Fullerton","Boise State"
"San Jose State","Fresno State"
"Pepperdine","San Diego"
"Idaho","California Santa Barbara"
"Hawaii","Nevada Reno"
"Montana","Cal State Sacramento"
"Stanford","Oregon"
"Loyola Marymount","Santa Clara"
"UCLA","Southern California"
"Columbia","Brown University"
"Pennsylvania","Harvard"
"Cornell","Yale"
"Vermont","Hofstra"
"Princeton","Dartmouth College"
"Rider","Manhattan"
"Radford","Winthrop"
"Hartford","Drexel"
"Saint Mary's CA","Portland"
"San Francisco","Gonzaga"
"Delaware","Boston University"
"Washington","Arizona State"
"Saint John's NY","Miami (Florida)"
"Columbia","Yale"
"Alabama A&M","Alabama State"
"Texas San Antonio","Texas Arlington"
"Drake","Northern Iowa"
"Western Kentucky","Louisiana Tech"
"Nicholls State","Louisiana Monroe"
"Northern Arizona","Idaho State"
"Montana State Bozeman","Montana"
"California Irvine","Boise State"
"Wake Forest","Florida State"
"Connecticut","Villanova"
"Eastern Illinois","Murray State"
"Temple","Xavier (OH)"
"Wisconsin","Ohio State"
"Arkansas","Florida"
"Mississippi State","Kentucky"
"Maryland","North Carolina"
"Wofford College","Virginia Military"
"Davidson College","Appalachian State"
"Colorado","Kansas State"
"Texas A&M","Texas Tech"
"La Salle University","Fordham"
"Saint Joseph's PA","St. Bonaventure"
"Boston College","Virginia Tech"
"Marist College","Canisius College"
